InvoiceID;CustID;SalesDate;ProdID;Amt;Qty;Discounted
11982;33;10/11/2011;16;3687.7;8;false
11982;33;10/11/2011;21;5659.5;10;false
11982;33;10/11/2011;25;867.5;3;false
11982;33;10/11/2011;36;922.7;2;false
11982;33;10/11/2011;45;3465.3;7;false
11983;5;04/26/2008;22;3420.3;7;false
11983;5;04/26/2008;24;5364;18;false
11984;32;01/22/2008;8;9933.6;17;false
11984;32;01/22/2008;42;6156.4;11;false
11984;32;01/22/2008;48;1757.7;5;false
11985;32;04/01/2009;5;5108.9;18;false
11985;32;04/01/2009;23;933.2;4;false
11985;32;04/01/2009;33;2769.9;7;false
11985;32;04/01/2009;42;2798.3;5;false
11985;32;04/01/2009;43;8910;18;false
11986;19;02/21/2006;1;3299.4;20;false
11986;19;02/21/2006;8;3506;6;false
11986;19;02/21/2006;15;2064.9;13;false
11986;19;02/21/2006;18;1368.7;3;false
11986;19;02/21/2006;39;3914;13;false
11986;19;02/21/2006;48;3515.4;10;false
11987;7;11/04/2006;10;2798.7;5;false
11987;7;11/04/2006;16;5992.5;13;false
11987;7;11/04/2006;22;9283.6;19;false
11988;4;04/03/2008;4;4014.6;16;false
11988;4;04/03/2008;24;596;2;false
11988;4;04/03/2008;39;5419.4;18;false
11989;6;03/02/2006;6;4514.6;13;false
11989;6;03/02/2006;38;4534.4;20;false
11989;6;03/02/2006;39;1204.3;4;false
11990;3;06/30/2008;13;5587.3;13;false
11990;3;06/30/2008;36;3229.4;7;false
11990;3;06/30/2008;41;3278.6;19;false
11990;3;06/30/2008;48;2109.2;6;false
11991;3;08/28/2010;6;4514.6;13;false
11991;3;08/28/2010;13;5157.5;12;false
11992;5;05/29/2010;6;4514.6;13;false
11992;5;05/29/2010;12;4664.6;17;false
11992;5;05/29/2010;41;3278.6;19;false
11992;5;05/29/2010;45;9900.8;20;false
11993;18;01/04/2008;16;4609.6;10;false
11993;18;01/04/2008;24;1788;6;false
11993;18;01/04/2008;39;4215.1;14;false
11993;18;01/04/2008;41;1898.2;11;false
11994;9;08/24/2011;5;2838.3;10;false
11994;9;08/24/2011;8;1168.7;2;false
11994;9;08/24/2011;10;8396.1;15;false
11994;9;08/24/2011;12;1372;5;false
11994;9;08/24/2011;15;2382.6;15;false
11995;22;04/07/2008;1;2144.6;13;false
11995;22;04/07/2008;20;3251.6;14;false
11995;22;04/07/2008;23;933.2;4;false
11995;22;04/07/2008;33;7914;20;false
11995;22;04/07/2008;35;6220.5;11;false
11995;22;04/07/2008;41;3106.1;18;false
11995;22;04/07/2008;47;1557;11;false
11996;21;04/21/2006;12;3292.7;12;false
11996;21;04/21/2006;32;6562.7;16;false
11996;21;04/21/2006;34;4085.8;12;false
11996;21;04/21/2006;41;1898.2;11;false
11997;27;07/24/2008;30;2266.6;8;false
11998;33;03/13/2008;10;4477.9;8;false
11998;33;03/13/2008;15;2064.9;13;false
11998;33;03/13/2008;35;3958.5;7;false
11999;38;03/05/2008;13;5587.3;13;false
11999;38;03/05/2008;22;6351.9;13;false
11999;38;03/05/2008;23;2799.6;12;false
11999;38;03/05/2008;33;3165.6;8;false
11999;38;03/05/2008;46;7777.4;15;false
12000;29;07/02/2009;9;1477.8;5;false
12000;29;07/02/2009;40;2408.5;12;false
12000;29;07/02/2009;46;4147.9;8;false
12001;25;01/13/2007;5;2270.6;8;false
12001;25;01/13/2007;10;8396.1;15;false
12001;25;01/13/2007;35;10179;18;false
12001;25;01/13/2007;37;2922.8;5;false
12001;25;01/13/2007;46;4666.4;9;false
12002;32;10/15/2006;2;6117.4;12;false
12002;32;10/15/2006;11;4960.2;14;false
12002;32;10/15/2006;18;4562.4;10;false
12003;25;07/06/2008;1;329.9;2;false
12003;25;07/06/2008;10;7276.6;13;false
12003;25;07/06/2008;19;2240.3;18;false
12003;25;07/06/2008;26;3107.6;11;false
12003;25;07/06/2008;30;5666.4;20;false
12003;25;07/06/2008;33;3165.6;8;false
12003;25;07/06/2008;36;5997.4;13;false
12003;25;07/06/2008;40;4014.2;20;false
12004;32;06/13/2010;3;992.8;4;false
12004;32;06/13/2010;7;3490.6;8;false
12004;32;06/13/2010;41;1380.5;8;false
12005;4;12/17/2008;4;3763.7;15;false
12005;4;12/17/2008;46;6221.9;12;false
12006;32;10/07/2011;4;4014.6;16;false
12006;32;10/07/2011;12;548.8;2;false
12006;32;10/07/2011;21;2829.8;5;false
12006;32;10/07/2011;44;3931.2;20;false
12007;38;01/24/2011;10;7276.6;13;false
12007;38;01/24/2011;45;6930.6;14;false
12008;15;04/14/2008;5;1419.2;5;false
12008;15;04/14/2008;23;3032.9;13;false
12008;15;04/14/2008;27;4046;12;false
12008;15;04/14/2008;31;3679.3;9;false
12008;15;04/14/2008;42;1119.3;2;false
12009;8;08/08/2005;7;6981.3;16;false
12009;8;08/08/2005;13;2578.7;6;false
12009;8;08/08/2005;19;2364.7;19;false
12009;8;08/08/2005;20;1625.8;7;false
12009;8;08/08/2005;24;2682;9;false
12009;8;08/08/2005;29;6595.6;13;false
12009;8;08/08/2005;40;1405;7;false
12010;27;01/14/2006;5;2838.3;10;false
12010;27;01/14/2006;10;7276.6;13;false
12010;27;01/14/2006;25;3470;12;false
12010;27;01/14/2006;46;1555.5;3;false
12011;34;01/08/2009;6;3472.8;10;false
12011;34;01/08/2009;11;7086;20;false
12011;34;01/08/2009;12;1097.6;4;false
12011;34;01/08/2009;13;7736.2;18;false
12011;34;01/08/2009;18;1368.7;3;false
12011;34;01/08/2009;35;1696.5;3;false
12011;34;01/08/2009;41;2588.4;15;false
12011;34;01/08/2009;42;10074.1;18;false
12012;21;11/05/2009;15;794.2;5;false
12012;21;11/05/2009;29;3551.4;7;false
12012;21;11/05/2009;30;2549.9;9;false
12012;21;11/05/2009;35;1131;2;false
12012;21;11/05/2009;37;3507.4;6;false
12012;21;11/05/2009;47;1274;9;false
12013;20;01/17/2006;10;2798.7;5;false
12013;20;01/17/2006;11;5668.8;16;false
12013;20;01/17/2006;24;4172;14;false
12013;20;01/17/2006;46;2074;4;false
12014;38;06/02/2010;21;2829.8;5;false
12014;38;06/02/2010;30;2833.2;10;false
12014;38;06/02/2010;31;4496.9;11;false
12014;38;06/02/2010;42;3917.7;7;false
12014;38;06/02/2010;43;9405;19;false
12014;38;06/02/2010;46;8295.8;16;false
12015;14;09/07/2005;5;1986.8;7;false
12015;14;09/07/2005;6;1389.1;4;false
12015;14;09/07/2005;21;7923.3;14;false
12016;12;04/17/2005;4;1003.6;4;false
12016;12;04/17/2005;16;3687.7;8;false
12016;12;04/17/2005;27;4046;12;false
12016;12;04/17/2005;43;8415;17;false
12016;12;04/17/2005;48;5624.6;16;false
12017;18;11/03/2010;27;4720.4;14;false
12017;18;11/03/2010;32;4922;12;false
12017;18;11/03/2010;39;2107.6;7;false
12018;20;02/23/2007;1;1154.8;7;false
12018;20;02/23/2007;22;9772.2;20;false
12018;20;02/23/2007;32;7383.1;18;false
12018;20;02/23/2007;47;990.9;7;false
12019;16;04/30/2008;3;2730.3;11;false
12019;16;04/30/2008;18;4106.2;9;false
12019;16;04/30/2008;39;1204.3;4;false
12019;16;04/30/2008;40;3211.4;16;false
12020;24;03/24/2007;6;6598.3;19;false
12020;24;03/24/2007;12;2195.1;8;false
12020;24;03/24/2007;14;1719.8;4;false
12020;24;03/24/2007;28;2736.1;5;false
12020;24;03/24/2007;34;1361.9;4;false
12021;23;12/17/2005;5;4257.4;15;false
12021;23;12/17/2005;6;4514.6;13;false
12021;23;12/17/2005;18;8212.3;18;false
12021;23;12/17/2005;23;2799.6;12;false
12021;23;12/17/2005;24;1788;6;false
12021;23;12/17/2005;35;9613.5;17;false
12021;23;12/17/2005;37;9353.1;16;false
12022;18;09/14/2007;12;3292.7;12;false
12022;18;09/14/2007;18;8212.3;18;false
12022;18;09/14/2007;35;1131;2;false
12022;18;09/14/2007;46;5184.9;10;false
12023;29;01/06/2007;10;9515.6;17;false
12023;29;01/06/2007;38;4534.4;20;false
12023;29;01/06/2007;45;7920.6;16;false
12024;1;09/09/2008;22;6840.5;14;false
12024;1;09/09/2008;25;4337.6;15;false
12024;1;09/09/2008;26;5650.2;20;false
12024;1;09/09/2008;27;4046;12;false
12024;1;09/09/2008;32;5742.4;14;false
12024;1;09/09/2008;41;2243.3;13;false
12025;26;01/22/2010;4;2760;11;false
12025;26;01/22/2010;32;3691.5;9;false
12025;26;01/22/2010;41;1207.9;7;false
12026;11;08/10/2010;12;2743.9;10;false
12026;11;08/10/2010;22;2443.1;5;false
12026;11;08/10/2010;47;990.9;7;false
12027;22;04/28/2010;13;1289.4;3;false
12027;22;04/28/2010;28;2188.8;4;false
12027;22;04/28/2010;30;1416.6;5;false
12027;22;04/28/2010;34;1361.9;4;false
12027;22;04/28/2010;38;2040.5;9;false
12027;22;04/28/2010;46;7777.4;15;false
12028;14;04/26/2011;3;1241;5;false
12028;14;04/26/2011;4;1756.4;7;false
12028;14;04/26/2011;7;1745.3;4;false
12028;14;04/26/2011;14;6019.2;14;false
12028;14;04/26/2011;17;4037.7;14;false
12028;14;04/26/2011;35;3958.5;7;false
12028;14;04/26/2011;40;1003.5;5;false
12029;5;05/19/2007;4;1505.5;6;false
12029;5;05/19/2007;9;5024.5;17;false
12029;5;05/19/2007;21;1131.9;2;false
12029;5;05/19/2007;30;1983.2;7;false
12029;5;05/19/2007;32;7793.2;19;false
12029;5;05/19/2007;37;1753.7;3;false
12030;20;04/24/2008;4;2258.2;9;false
12030;20;04/24/2008;7;7853.9;18;false
12030;20;04/24/2008;14;2579.6;6;false
12030;20;04/24/2008;21;10753;19;false
12030;20;04/24/2008;27;3034.5;9;false
12030;20;04/24/2008;38;1360.3;6;false
12031;4;03/04/2009;1;2804.5;17;false
12031;4;03/04/2009;2;2039.1;4;false
12031;4;03/04/2009;31;3679.3;9;false
12031;4;03/04/2009;33;4352.7;11;false
12031;4;03/04/2009;37;3507.4;6;false
12032;29;06/30/2006;5;4257.4;15;false
12032;29;06/30/2006;6;1389.1;4;false
12032;29;06/30/2006;13;7306.4;17;false
12032;29;06/30/2006;15;953;6;false
12032;29;06/30/2006;17;2595.7;9;false
12032;29;06/30/2006;26;2542.6;9;false
12032;29;06/30/2006;31;3270.5;8;false
12032;29;06/30/2006;39;6021.6;20;false
12033;13;10/13/2006;13;6446.9;15;false
12033;13;10/13/2006;18;9124.8;20;false
12033;13;10/13/2006;41;2761;16;false
12034;29;11/11/2010;17;2018.9;7;false
12034;29;11/11/2010;40;1204.3;6;false
12034;29;11/11/2010;44;589.7;3;false
12035;22;01/01/2010;16;5531.5;12;false
12035;22;01/01/2010;18;3649.9;8;false
12035;22;01/01/2010;24;596;2;false
12035;22;01/01/2010;42;5037;9;false
12035;22;01/01/2010;45;1485.1;3;false
12036;17;07/27/2011;4;752.7;3;false
12036;17;07/27/2011;11;4960.2;14;false
12036;17;07/27/2011;12;4390.2;16;false
12036;17;07/27/2011;22;8795;18;false
12036;17;07/27/2011;23;2799.6;12;false
12036;17;07/27/2011;24;1192;4;false
12036;17;07/27/2011;35;7917;14;false
12036;17;07/27/2011;45;5940.5;12;false
12036;17;07/27/2011;48;5273.1;15;false
12037;21;10/19/2008;11;7086;20;false
12037;21;10/19/2008;26;1412.5;5;false
12037;21;10/19/2008;33;3561.3;9;false
12037;21;10/19/2008;34;2383.4;7;false
12037;21;10/19/2008;42;1679;3;false
12038;20;04/15/2005;1;2639.5;16;false
12038;20;04/15/2005;33;5935.5;15;false
12039;31;03/13/2006;14;6879;16;false
12039;31;03/13/2006;29;4566.1;9;false
12039;31;03/13/2006;36;7381.4;16;false
12039;31;03/13/2006;47;2547.9;18;false
12040;29;12/23/2010;1;3299.4;20;false
12040;29;12/23/2010;23;933.2;4;false
12040;29;12/23/2010;25;5205.1;18;false
12040;29;12/23/2010;31;8176.2;20;false
12041;7;04/16/2009;9;5911.2;20;false
12041;7;04/16/2009;19;2364.7;19;false
12041;7;04/16/2009;32;820.3;2;false
12041;7;04/16/2009;39;602.2;2;false
12041;7;04/16/2009;42;2238.7;4;false
12041;7;04/16/2009;46;2074;4;false
12042;26;08/15/2007;3;1985.7;8;false
12042;26;08/15/2007;17;2595.7;9;false
12042;26;08/15/2007;23;1166.5;5;false
12042;26;08/15/2007;25;867.5;3;false
12042;26;08/15/2007;34;6809.6;20;false
12042;26;08/15/2007;45;3960.3;8;false
12043;11;10/10/2006;8;10517.9;18;false
12043;11;10/10/2006;29;6088.2;12;false
12043;11;10/10/2006;48;2812.3;8;false
12044;27;03/21/2007;6;1041.8;3;false
12044;27;03/21/2007;14;4299.4;10;false
12044;27;03/21/2007;16;9219.2;20;false
12044;27;03/21/2007;23;2099.7;9;false
12044;27;03/21/2007;27;3371.7;10;false
12045;25;12/24/2009;23;3732.8;16;false
12045;25;12/24/2009;27;5731.9;17;false
12046;24;02/14/2008;6;4861.9;14;false
12046;24;02/14/2008;23;1399.8;6;false
12046;24;02/14/2008;33;5935.5;15;false
12046;24;02/14/2008;40;1204.3;6;false
12046;24;02/14/2008;42;6156.4;11;false
12046;24;02/14/2008;48;4921.6;14;false
12047;39;11/17/2010;1;659.9;4;false
12047;39;11/17/2010;48;2109.2;6;false
12048;3;08/01/2007;11;6377.4;18;false
12048;3;08/01/2007;14;1719.8;4;false
12048;3;08/01/2007;32;8203.4;20;false
12048;3;08/01/2007;34;2383.4;7;false
12048;3;08/01/2007;38;680.2;3;false
12048;3;08/01/2007;42;1679;3;false
12048;3;08/01/2007;43;8415;17;false
12049;4;02/14/2008;4;2258.2;9;false
12049;4;02/14/2008;7;6981.3;16;false
12049;4;02/14/2008;11;5668.8;16;false
12049;4;02/14/2008;21;1697.8;3;false
12049;4;02/14/2008;34;4085.8;12;false
12050;15;07/21/2008;10;2239;4;false
12050;15;07/21/2008;19;2115.8;17;false
12050;15;07/21/2008;30;1699.9;6;false
12050;15;07/21/2008;31;2861.7;7;false
12051;27;04/04/2006;5;3122.1;11;false
12051;27;04/04/2006;34;6128.6;18;false
12051;27;04/04/2006;48;1406.2;4;false
12052;27;03/01/2008;4;4265.5;17;false
12052;27;03/01/2008;5;5108.9;18;false
12052;27;03/01/2008;16;2304.8;5;false
12052;27;03/01/2008;19;373.4;3;false
12052;27;03/01/2008;26;4237.6;15;false
12052;27;03/01/2008;31;1635.2;4;false
12052;27;03/01/2008;48;5976.2;17;false
12053;32;03/20/2010;7;6108.6;14;false
12053;32;03/20/2010;9;1773.4;6;false
12053;32;03/20/2010;13;1289.4;3;false
12053;32;03/20/2010;17;2884.1;10;false
12053;32;03/20/2010;25;2024.2;7;false
12053;32;03/20/2010;31;4496.9;11;false
12053;32;03/20/2010;40;3813.5;19;false
12053;32;03/20/2010;47;2406.3;17;false
12054;16;12/06/2008;4;2509.1;10;false
12054;16;12/06/2008;7;7853.9;18;false
12054;16;12/06/2008;9;1773.4;6;false
12054;16;12/06/2008;21;7357.4;13;false
12054;16;12/06/2008;26;565;2;false
12054;16;12/06/2008;30;5383.1;19;false
12054;16;12/06/2008;38;680.2;3;false
12054;16;12/06/2008;40;401.4;2;false
12054;16;12/06/2008;48;5273.1;15;false
12055;27;08/10/2007;2;4588;9;false
12055;27;08/10/2007;6;5209.2;15;false
12055;27;08/10/2007;11;4960.2;14;false
12055;27;08/10/2007;14;8168.9;19;false
12055;27;08/10/2007;25;4048.4;14;false
12055;27;08/10/2007;27;4383.2;13;false
12055;27;08/10/2007;32;8203.4;20;false
12055;27;08/10/2007;40;1405;7;false
12056;19;09/06/2007;24;4470;15;false
12056;19;09/06/2007;26;1977.6;7;false
12056;19;09/06/2007;35;6220.5;11;false
12056;19;09/06/2007;43;1980;4;false
12057;27;08/28/2006;2;7136.9;14;false
12057;27;08/28/2006;9;3842.3;13;false
12057;27;08/28/2006;13;5157.5;12;false
12057;27;08/28/2006;17;4037.7;14;false
12057;27;08/28/2006;24;1192;4;false
12057;27;08/28/2006;26;3672.6;13;false
12057;27;08/28/2006;43;4455;9;false
12058;9;07/31/2010;14;7309;17;false
12058;9;07/31/2010;25;1735;6;false
12058;9;07/31/2010;32;2461;6;false
12058;9;07/31/2010;40;1204.3;6;false
12058;9;07/31/2010;41;2761;16;false
12059;33;07/16/2010;1;1814.7;11;false
12059;33;07/16/2010;3;3226.7;13;false
12059;33;07/16/2010;11;7086;20;false
12059;33;07/16/2010;24;2682;9;false
12059;33;07/16/2010;33;7122.6;18;false
12059;33;07/16/2010;39;3914;13;false
12060;32;12/18/2010;3;496.4;2;false
12060;32;12/18/2010;5;1703;6;false
12060;32;12/18/2010;7;5672.3;13;false
12060;32;12/18/2010;16;3226.7;7;false
12060;32;12/18/2010;28;1094.4;2;false
12060;32;12/18/2010;31;2452.9;6;false
12061;29;08/12/2010;26;847.5;3;false
12061;29;08/12/2010;34;6809.6;20;false
12061;29;08/12/2010;44;982.8;5;false
12062;36;02/26/2005;6;3820.1;11;false
12062;36;02/26/2005;7;3054.3;7;false
12062;36;02/26/2005;25;3759.2;13;false
12062;36;02/26/2005;28;7113.7;13;false
12062;36;02/26/2005;29;5580.9;11;false
12062;36;02/26/2005;43;990;2;false
12063;22;03/20/2008;2;8666.3;17;false
12063;22;03/20/2008;5;5392.8;19;false
12063;22;03/20/2008;8;11102.3;19;false
12063;22;03/20/2008;12;3018.3;11;false
12063;22;03/20/2008;13;6446.9;15;false
12063;22;03/20/2008;14;1289.8;3;false
12063;22;03/20/2008;47;283.1;2;false
12064;2;11/15/2009;5;1419.2;5;false
12064;2;11/15/2009;11;6377.4;18;false
12064;2;11/15/2009;22;8306.4;17;false
12064;2;11/15/2009;46;3629.4;7;false
12065;25;10/16/2006;18;5931.1;13;false
12065;25;10/16/2006;30;3399.8;12;false
12065;25;10/16/2006;40;3412.1;17;false
12066;4;06/25/2008;12;1372;5;false
12066;4;06/25/2008;25;5494.2;19;false
12067;19;08/20/2005;5;2554.5;9;false
12067;19;08/20/2005;41;345.1;2;false
12068;7;03/29/2009;6;1389.1;4;false
12068;7;03/29/2009;8;6427.6;11;false
12068;7;03/29/2009;13;6017.1;14;false
12068;7;03/29/2009;22;5863.3;12;false
12068;7;03/29/2009;38;1360.3;6;false
12068;7;03/29/2009;39;1806.5;6;false
12068;7;03/29/2009;40;4014.2;20;false
12069;23;11/30/2009;3;1489.3;6;false
12069;23;11/30/2009;8;8765;15;false
12069;23;11/30/2009;11;3188.7;9;false
12069;23;11/30/2009;25;1445.8;5;false
12069;23;11/30/2009;35;9048;16;false
12069;23;11/30/2009;43;6435;13;false
12070;11;02/04/2008;2;7136.9;14;false
12070;11;02/04/2008;7;8726.6;20;false
12070;11;02/04/2008;12;1920.7;7;false
12070;11;02/04/2008;21;1697.8;3;false
12070;11;02/04/2008;31;7358.6;18;false
12070;11;02/04/2008;37;5845.7;10;false
12070;11;02/04/2008;42;6156.4;11;false
12071;35;08/16/2011;7;5672.3;13;false
12071;35;08/16/2011;22;977.2;2;false
12071;35;08/16/2011;31;4905.7;12;false
12071;35;08/16/2011;40;2609.2;13;false
12071;35;08/16/2011;43;3465;7;false
12071;35;08/16/2011;47;2123.2;15;false
12072;30;11/26/2008;3;744.6;3;false
12072;30;11/26/2008;22;2443.1;5;false
12073;36;10/09/2007;4;2760;11;false
12073;36;10/09/2007;11;5314.5;15;false
12073;36;10/09/2007;14;859.9;2;false
12073;36;10/09/2007;17;2884.1;10;false
12074;7;06/08/2008;4;2760;11;false
12074;7;06/08/2008;21;5659.5;10;false
12074;7;06/08/2008;24;3576;12;false
12074;7;06/08/2008;33;3165.6;8;false
12075;18;04/27/2011;13;3008.5;7;false
12075;18;04/27/2011;22;3420.3;7;false
12075;18;04/27/2011;23;3966.1;17;false
12075;18;04/27/2011;36;5997.4;13;false
12076;21;10/11/2006;9;5911.2;20;false
12076;21;10/11/2006;10;9515.6;17;false
12076;21;10/11/2006;23;4199.4;18;false
12076;21;10/11/2006;31;4088.1;10;false
12076;21;10/11/2006;37;9937.7;17;false
12076;21;10/11/2006;41;345.1;2;false
12076;21;10/11/2006;44;2751.8;14;false
12077;30;07/29/2005;2;2039.1;4;false
12078;18;08/14/2011;19;995.7;8;false
12078;18;08/14/2011;30;4533.1;16;false
12079;24;08/20/2008;10;8955.8;16;false
12079;24;08/20/2008;40;2007.1;10;false
12079;24;08/20/2008;44;1375.9;7;false
12079;24;08/20/2008;48;2812.3;8;false
12080;34;05/07/2006;26;565;2;false
12080;34;05/07/2006;44;3341.5;17;false
12081;32;02/15/2011;11;3543;10;false
12081;32;02/15/2011;20;2090.3;9;false
12081;32;02/15/2011;21;7923.3;14;false
12081;32;02/15/2011;44;3341.5;17;false
12082;11;05/22/2005;6;3820.1;11;false
12082;11;05/22/2005;16;7375.4;16;false
12082;11;05/22/2005;29;2536.8;5;false
12083;21;12/23/2008;9;3546.7;12;false
12083;21;12/23/2008;10;7836.4;14;false
12083;21;12/23/2008;39;2107.6;7;false
12083;21;12/23/2008;43;8910;18;false
12084;25;06/24/2008;27;6743.4;20;false
12084;25;06/24/2008;34;5107.2;15;false
12084;25;06/24/2008;35;5655;10;false
12084;25;06/24/2008;37;4676.6;8;false
12084;25;06/24/2008;40;1605.7;8;false
12085;27;01/02/2010;5;5392.8;19;false
12085;27;01/02/2010;11;5668.8;16;false
12085;27;01/02/2010;16;7836.3;17;false
12085;27;01/02/2010;17;865.2;3;false
12085;27;01/02/2010;18;5474.9;12;false
12085;27;01/02/2010;33;791.4;2;false
12085;27;01/02/2010;39;3613;12;false
12086;9;01/16/2007;4;752.7;3;false
12086;9;01/16/2007;5;5108.9;18;false
12086;9;01/16/2007;14;3439.5;8;false
12086;9;01/16/2007;20;2090.3;9;false
12086;9;01/16/2007;33;7914;20;false
12086;9;01/16/2007;43;4455;9;false
12086;9;01/16/2007;44;3931.2;20;false
12087;5;12/17/2005;11;2480.1;7;false
12087;5;12/17/2005;19;1742.4;14;false
12087;5;12/17/2005;33;2769.9;7;false
12087;5;12/17/2005;35;6220.5;11;false
12087;5;12/17/2005;42;5596.7;10;false
12088;14;03/27/2007;12;548.8;2;false
12088;14;03/27/2007;25;2313.4;8;false
12088;14;03/27/2007;27;2023;6;false
12088;14;03/27/2007;47;849.3;6;false
12088;14;03/27/2007;48;1406.2;4;false
12089;18;03/15/2007;1;2804.5;17;false
12089;18;03/15/2007;16;5992.5;13;false
12089;18;03/15/2007;37;5261.1;9;false
12090;37;06/15/2006;18;7756.1;17;false
12090;37;06/15/2006;19;1742.4;14;false
12090;37;06/15/2006;25;2313.4;8;false
12090;37;06/15/2006;31;2861.7;7;false
12091;6;09/20/2008;17;2884.1;10;false
12091;6;09/20/2008;19;1991.4;16;false
12091;6;09/20/2008;21;2263.8;4;false
12091;6;09/20/2008;37;9937.7;17;false
12092;7;05/04/2009;24;4172;14;false
12092;7;05/04/2009;25;2891.7;10;false
12092;7;05/04/2009;34;6128.6;18;false
12092;7;05/04/2009;37;2922.8;5;false
12092;7;05/04/2009;38;2720.6;12;false
12092;7;05/04/2009;42;5596.7;10;false
12093;34;08/23/2007;20;2554.9;11;false
12093;34;08/23/2007;25;2891.7;10;false
12093;34;08/23/2007;34;1361.9;4;false
12093;34;08/23/2007;36;8304.1;18;false
12093;34;08/23/2007;46;10369.8;20;false
12094;27;04/10/2008;6;2083.7;6;false
12094;27;04/10/2008;17;1730.5;6;false
12094;27;04/10/2008;36;5074.7;11;false
12094;27;04/10/2008;43;1485;3;false
12095;9;03/12/2007;21;3395.7;6;false
12095;9;03/12/2007;23;1166.5;5;false
12095;9;03/12/2007;29;2536.8;5;false
12095;9;03/12/2007;31;6949.8;17;false
12095;9;03/12/2007;43;5940;12;false
12096;20;11/03/2010;15;2700.3;17;false
12096;20;11/03/2010;20;2322.6;10;false
12096;20;11/03/2010;24;1788;6;false
12096;20;11/03/2010;30;3683.2;13;false
12096;20;11/03/2010;46;4147.9;8;false
12096;20;11/03/2010;47;2547.9;18;false
12097;31;05/27/2009;19;995.7;8;false
12097;31;05/27/2009;43;1485;3;false
12098;27;02/06/2008;5;567.7;2;false
12098;27;02/06/2008;32;7793.2;19;false
12098;27;02/06/2008;38;1587;7;false
12098;27;02/06/2008;41;690.2;4;false
12098;27;02/06/2008;46;1037;2;false
12099;26;06/30/2006;1;989.8;6;false
12099;26;06/30/2006;15;317.7;2;false
12099;26;06/30/2006;17;5191.4;18;false
12099;26;06/30/2006;26;2542.6;9;false
12099;26;06/30/2006;28;2188.8;4;false
12099;26;06/30/2006;30;2266.6;8;false
12099;26;06/30/2006;32;6562.7;16;false
12100;14;12/03/2010;8;1753;3;false
12100;14;12/03/2010;19;2489.2;20;false
12100;14;12/03/2010;32;2461;6;false
12100;14;12/03/2010;37;3507.4;6;false
12100;14;12/03/2010;47;1274;9;false
12101;37;12/03/2008;4;4014.6;16;false
12101;37;12/03/2008;8;4674.6;8;false
12102;22;01/14/2009;7;3490.6;8;false
12102;22;01/14/2009;11;3543;10;false
12102;22;01/14/2009;27;6743.4;20;false
12102;22;01/14/2009;28;2736.1;5;false
12102;22;01/14/2009;31;5723.3;14;false
12102;22;01/14/2009;37;1169.1;2;false
12102;22;01/14/2009;39;1204.3;4;false
12102;22;01/14/2009;42;7275.7;13;false
12102;22;01/14/2009;47;849.3;6;false
12103;5;04/27/2006;54;4891.9;15;false
12104;34;11/18/2006;26;1977.6;7;false
12104;34;11/18/2006;35;11310;20;false
12104;34;11/18/2006;38;4534.4;20;false
12104;34;11/18/2006;47;2547.9;18;false
12105;28;04/28/2006;2;7646.7;15;false
12105;28;04/28/2006;3;2482.1;10;false
12105;28;04/28/2006;13;8595.8;20;false
12105;28;04/28/2006;26;5085.2;18;false
12105;28;04/28/2006;27;4046;12;false
12105;28;04/28/2006;33;3561.3;9;false
12105;28;04/28/2006;35;4524;8;false
12105;28;04/28/2006;36;6458.8;14;false
12105;28;04/28/2006;39;903.2;3;false
12105;28;04/28/2006;40;3813.5;19;false
12105;28;04/28/2006;41;1035.4;6;false
12105;28;04/28/2006;47;2406.3;17;false
12106;23;10/19/2009;37;9353.1;16;false
12107;15;08/02/2010;1;2639.5;16;false
12107;15;08/02/2010;11;2834.4;8;false
12107;15;08/02/2010;39;2709.7;9;false
12107;15;08/02/2010;45;2970.2;6;false
12108;19;12/09/2008;7;7853.9;18;false
12108;19;12/09/2008;12;4115.9;15;false
12108;19;12/09/2008;16;5992.5;13;false
12108;19;12/09/2008;22;2931.7;6;false
12108;19;12/09/2008;25;5783.4;20;false
12108;19;12/09/2008;31;1635.2;4;false
12108;19;12/09/2008;39;6021.6;20;false
12108;19;12/09/2008;43;7920;16;false
12109;1;03/27/2008;15;1906.1;12;false
12109;1;03/27/2008;17;576.8;2;false
12109;1;03/27/2008;35;5089.5;9;false
12109;1;03/27/2008;39;3311.9;11;false
12110;38;08/20/2008;11;4251.6;12;false
12110;38;08/20/2008;15;2064.9;13;false
12110;38;08/20/2008;22;9772.2;20;false
12110;38;08/20/2008;24;5364;18;false
12110;38;08/20/2008;38;2493.9;11;false
12111;13;08/11/2011;14;7738.9;18;false
12111;13;08/11/2011;16;6914.4;15;false
12111;13;08/11/2011;20;464.5;2;false
12111;13;08/11/2011;25;5783.4;20;false
12111;13;08/11/2011;34;5447.7;16;false
12111;13;08/11/2011;37;10522.3;18;false
12111;13;08/11/2011;46;2074;4;false
12112;33;03/31/2009;1;989.8;6;false
12112;33;03/31/2009;9;591.1;2;false
12112;33;03/31/2009;14;8168.9;19;false
12112;33;03/31/2009;15;635.4;4;false
12112;33;03/31/2009;17;5191.4;18;false
12112;33;03/31/2009;21;11319;20;false
12112;33;03/31/2009;35;5655;10;false
12113;10;05/29/2010;9;1477.8;5;false
12113;10;05/29/2010;28;5472.1;10;false
12113;10;05/29/2010;43;4950;10;false
